Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
South Sudan,SSD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.43
South Sudan,SSD,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Income share held by highest 10%,SI.DST.10TH.10,..,33.2,..,..,..,..,..,..,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.591,53.113,53.655,54.206,54.756,55.294,55.817,56.322,56.811,..
Spain,ESP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.3,10.6,10.4,10.1,9.7,9.1,9.2,9,8.7,..
Spain,ESP,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.17
Spain,ESP,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Income share held by highest 10%,SI.DST.10TH.10,25.6,25.9,26,25.9,25.8,25.9,26,26.2,..,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1756097560976,81.4756097560976,81.6268292682927,82.4756097560976,82.4268292682927,83.0780487804878,83.2292682926829,82.8317073170732,82.8317073170732,..
Sri Lanka,LKA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.182,17.876,17.513,17.113,16.703,16.307,15.937,15.6,15.292,..
Sri Lanka,LKA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.68
Sri Lanka,LKA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,255,247,238,230,224,217,209,200,192,..
Sri Lanka,LKA,Income share held by highest 10%,SI.DST.10TH.10,..,29.9,..,..,32.2,..,..,..,32.9,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.207,74.27,74.352,74.462,74.593,74.741,74.906,75.088,75.284,..
St. Kitts and Nevis,KNA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,12.84
St. Kitts and Nevis,KNA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.473,13.24,13.028,12.833,12.66,12.508,12.37,12.239,12.108,..
St. Lucia,LCA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,11.62
St. Lucia,LCA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.02,74.265,74.465,74.633,74.788,74.947,75.117,75.3,75.496,..
St. Martin (French part),MAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.2,17,16.8,16.6,16.3,16,15.7,15.4,15.2,..
St. Martin (French part),MAF,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.3707317073171,78.5707317073171,78.7219512195122,78.8707317073171,79.0219512195122,79.1707317073171,79.3219512195122,79.4707317073171,79.6219512195122,..
St. Vincent and the Grenadines,VCT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.525,17.323,17.094,16.84,16.573,16.305,16.036,15.77,15.507,..
St. Vincent and the Grenadines,VCT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,11.62
St. Vincent and the Grenadines,VCT,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,61,56,53,49,46,45,46,46,45,..
St. Vincent and the Grenadines,VCT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.914,72.13,72.327,72.501,72.657,72.802,72.935,73.06,73.179,..
Sub-Saharan Africa,SSF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.5374546258425,39.1925228907639,38.8276900437825,38.4409857955165,38.0344908255279,37.6117971511677,37.1791171790964,36.7407883678266,36.3028717567094,..
Sub-Saharan Africa,SSF,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,4.8478837401164
Sub-Saharan Africa,SSF,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,159.035634312482,154.590337579937,150.641693810408,145.992026910745,139.729856523026,135.681819498436,133.083086223041,131.210809023519,129.620998533203,..
Sub-Saharan Africa,SSF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.4300875634602,56.2043185446082,56.943945265329,57.6367659092251,58.283936276194,58.8845423720576,59.4365146147731,59.9391429673194,60.3948379885855,..
Sub-Saharan Africa (excluding high income),SSA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.5397295696242,39.1946793582765,38.8299434212886,38.4429094132776,38.036342188528,37.6137055563088,37.1810004092013,36.7426219771248,36.3046040535768,..
Sub-Saharan Africa (excluding high income),SSA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,4.84718493895624
Sub-Saharan Africa (excluding high income),SSA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,159.035634312482,154.590337579937,150.641693810408,145.992026910745,139.729856523026,135.681819498436,133.083086223041,131.210809023519,129.620998533203,..
Sub-Saharan Africa (excluding high income),SSA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.428231673576,56.2025929013263,56.9422825611616,57.6353031380482,58.2824128818917,58.883198301098,59.4352273964709,59.9378095222685,60.3935627977383,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.5374546258425,39.1925228907639,38.8276900437825,38.4409857955165,38.0344908255279,37.6117971511677,37.1791171790964,36.7407883678266,36.3028717567095,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,4.8478837401164
Sub-Saharan Africa (IDA & IBRD countries),TSS,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,159.035634312482,154.590337579937,150.641693810408,145.992026910745,139.729856523026,135.681819498436,133.083086223041,131.210809023519,129.620998533203,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.4300875634602,56.2043185446082,56.943945265329,57.6367659092251,58.283936276194,58.8845423720576,59.4365146147731,59.9391429673194,60.3948379885855,..
Sudan,SDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.378,35.923,35.47,35.022,34.58,34.146,33.723,33.315,32.926,..
Sudan,SDN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,15.67
Sudan,SDN,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,169,168,169,176,..,..,..,..,..,..
Sudan,SDN,Income share held by highest 10%,SI.DST.10TH.10,..,26.7,..,..,..,..,..,..,..,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.749,62.193,62.62,63.019,63.384,63.712,64.002,64.257,64.486,..
Suriname,SUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.164,19.877,19.613,19.368,19.134,18.906,18.678,18.448,18.216,..
Suriname,SUR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,12.54
Suriname,SUR,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,75,70,65,60,58,58,59,58,56,..
Suriname,SUR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.749,70.057,70.335,70.578,70.79,70.976,71.138,71.279,71.405,..
Swaziland,SWZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.875,31.626,31.305,30.926,30.517,30.101,29.685,29.27,28.85,..
Swaziland,SWZ,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,3.94
Swaziland,SWZ,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,132,147,158,165,172,178,186,190,192,..
Swaziland,SWZ,Income share held by highest 10%,SI.DST.10TH.10,..,40,..,..,..,..,..,..,..,..
Swaziland,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.969,50.26,51.598,52.912,54.158,55.296,56.287,57.107,57.754,..
Sweden,SWE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.9,12,12.3,11.8,11.9,11.8,11.9,11.7,11.8,..
Sweden,SWE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,4.79
Sweden,SWE,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Income share held by highest 10%,SI.DST.10TH.10,21.4,21.1,21.2,21.4,21.4,21.6,22.2,22.9,..,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.2048780487805,..
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10,10.1,10.3,10.2,10.3,10.2,10.4,10.5,10.5,..
Switzerland,CHE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,5.59
Switzerland,CHE,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Income share held by highest 10%,SI.DST.10TH.10,26.3,25.6,25.4,24.6,25,25.5,25.5,..,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9926829268293,82.0439024390244,82.2463414634147,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,82.8975609756098,..
Syrian Arab Republic,SYR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.139,26.579,25.963,25.276,24.526,23.735,22.93,22.158,21.472,..
Syrian Arab Republic,SYR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,8.23
Syrian Arab Republic,SYR,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.648,72.939,72.108,71.27,70.549,70.046,69.817,69.904,70.31,..
Tajikistan,TJK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.545,29.857,30.079,30.175,30.147,29.998,29.727,29.337,28.842,..
Tajikistan,TJK,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.11
Tajikistan,TJK,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,306,298,297,292,286,276,268,258,250,..
Tajikistan,TJK,Income share held by highest 10%,SI.DST.10TH.10,..,24.1,..,..,..,..,..,26.4,..,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.902,69.29,69.644,69.958,70.234,70.477,70.69,70.879,71.051,..
Tanzania,TZA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.852,41.522,41.112,40.639,40.133,39.621,39.12,38.64,38.186,..
Tanzania,TZA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,5.75
Tanzania,TZA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,254,251,257,259,258,248,241,237,238,..
Tanzania,TZA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,31,..,..,..,..,..,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.156,60.048,60.893,61.713,62.528,63.348,64.163,64.95,65.675,..
Thailand,THA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.228,12.021,11.806,11.579,11.34,11.091,10.837,10.582,10.333,..
Thailand,THA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.04
Thailand,THA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,77,72,69,68,65,63,60,57,53,..
Thailand,THA,Income share held by highest 10%,SI.DST.10TH.10,31.1,30.6,30.7,29.9,30.4,29.2,..,..,..,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.279,73.617,73.923,74.197,74.446,74.678,74.895,75.103,75.303,..
Timor-Leste,TLS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.898,38.61,38.202,37.687,37.123,36.558,36.012,35.504,35.048,..
Timor-Leste,TLS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,6.86
Timor-Leste,TLS,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,231,227,223,220,214,207,198,190,184,..
Timor-Leste,TLS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,24,..,..,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.472,66.956,67.313,67.578,67.805,68.033,68.285,68.569,68.881,..
Togo,TGO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.141,37.69,37.201,36.682,36.144,35.598,35.057,34.532,34.028,..
Togo,TGO,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,6.15
Togo,TGO,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,159,153,145,139,127,114,96,85,75,..
Togo,TGO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,34.5,..,..,..,31.6,..,..
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.174,56.814,57.465,58.092,58.668,59.174,59.601,59.949,60.232,..
Tonga,TON,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.94,27.551,27.084,26.555,25.995,25.433,24.895,24.406,23.982,..
Tonga,TON,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,15.42
Tonga,TON,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Income share held by highest 10%,SI.DST.10TH.10,..,28.9,..,..,..,..,..,..,..,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.906,72.039,72.173,72.308,72.446,72.588,72.732,72.88,73.029,..
Trinidad and Tobago,TTO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.319,15.289,15.201,15.049,14.839,14.581,14.283,13.956,13.608,..
Trinidad and Tobago,TTO,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.97
Trinidad and Tobago,TTO,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,85,81,79,77,74,69,64,59,55,..
Trinidad and Tobago,TTO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.384,69.567,69.756,69.942,70.118,70.28,70.426,70.556,70.673,..
Tunisia,TUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.381,17.816,18.243,18.599,18.839,18.933,18.868,18.647,18.295,..
Tunisia,TUN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,8.52
Tunisia,TUN,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,7,7,6,6,5,5,4,4,3,..
Tunisia,TUN,Income share held by highest 10%,SI.DST.10TH.10,..,..,27,..,..,..,..,..,..,..
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.595,74.695,74.793,74.9,75.023,75.167,75.335,75.525,75.731,..
Turkey,TUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.529,18.237,17.956,17.678,17.399,17.115,16.826,16.533,16.241,..
Turkey,TUR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,12.13
Turkey,TUR,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,2,2,2,2,2,1,1,1,1,..
Turkey,TUR,Income share held by highest 10%,SI.DST.10TH.10,29.4,29.2,29.3,30.5,30.5,30.6,31.6,33.5,32.1,..
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.549,73.859,74.154,74.437,74.711,74.977,75.239,75.498,75.755,..
Turkmenistan,TKM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.047,24.712,25.405,26.006,26.414,26.561,26.423,26.01,25.373,..
Turkmenistan,TKM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.11
Turkmenistan,TKM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,32,32,32,32,32,30,27,24,22,..
Turkmenistan,TKM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835,..
Turks and Caicos Islands,TCA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,27.25
Tuvalu,TUV,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Income share held by highest 10%,SI.DST.10TH.10,..,..,30.7,..,..,..,..,..,..,..
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.176,45.685,45.179,44.666,44.15,43.636,43.129,42.631,42.144,..
Uganda,UGA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,2.5
Uganda,UGA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,156,164,168,167,165,166,167,170,172,..
Uganda,UGA,Income share held by highest 10%,SI.DST.10TH.10,..,36.4,..,..,32.9,..,..,..,..,..
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.574,56.409,57.153,57.796,58.347,58.819,59.224,59.575,59.889,..
Ukraine,UKR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11,11.1,10.8,11,11.4,11.1,10.8,10.7,10.3,..
Ukraine,UKR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.11
Ukraine,UKR,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,21.9,21.2,21,20.7,20.8,21.1,20.6,21.6,21.2,..
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2514634146342,69.19,70.2653658536586,70.8092682926829,70.9441463414634,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146,..
United Arab Emirates,ARE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.521,12.073,11.656,11.265,10.895,10.54,10.202,9.885,9.592,..
United Arab Emirates,ARE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,17.26
United Arab Emirates,ARE,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,29,33,35,34,33,30,26,22,18,..
United Arab Emirates,ARE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.012,76.183,76.344,76.498,76.648,76.798,76.948,77.101,77.256,..
United Kingdom,GBR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.9,12.7,12.9,12.8,12.8,12.1,12,11.9,11.8,..
United Kingdom,GBR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,4.28
United Kingdom,GBR,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Income share held by highest 10%,SI.DST.10TH.10,26.3,26.5,26.7,25.3,24.6,25.3,26.1,25.4,..,..
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.6,80.0512195121951,80.4024390243902,80.9512195121951,80.9048780487805,81.0048780487805,81.3048780487805,80.9560975609756,80.9560975609756,..
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14,13.5,13,12.7,12.6,12.4,12.5,12.4,12.4,..
United States,USA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.79
United States,USA,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
United States,USA,Income share held by highest 10%,SI.DST.10TH.10,..,..,29.4,..,..,30.2,..,..,30.6,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.690243902439,..
Upper middle income,UMC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.719649162165,14.6895530747814,14.5365526581417,14.5103852239347,14.5967453539181,14.5102027235636,14.60058410158,14.3430358233879,14.1715823766453,..
Upper middle income,UMC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,9.28396392064385
Upper middle income,UMC,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,91.801134244343,87.7712005358504,82.0962869737388,77.2032649072285,72.1964804595414,67.9030400489077,64.1768580942988,60.5164900206519,57.3187481771206,..
Upper middle income,UMC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.3561712354907,73.6538065259833,73.8936137851468,74.1790198545248,74.4235102280132,74.6679533053731,74.8768031104745,75.0888384917493,75.2906209723914,..
Uruguay,URY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.039,14.895,14.757,14.623,14.495,14.373,14.255,14.142,14.034,..
Uruguay,URY,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,6.93
Uruguay,URY,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,25,24,24,23,22,23,25,25,24,..
Uruguay,URY,Income share held by highest 10%,SI.DST.10TH.10,34.4,34.7,33.7,31.7,29.3,30.2,29.9,29.9,29.7,..
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.282,76.436,76.588,76.739,76.89,77.04,77.19,77.341,77.493,..
Uzbekistan,UZB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.6641797331399,23.3991666396563,22.7,21.5,21,22.5,23.3,23.5,22.8,..
Uzbekistan,UZB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,7.57
Uzbekistan,UZB,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,71,64,60,58,52,45,37,31,29,..
Uzbekistan,UZB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.319,69.665,70.005,70.322,70.604,70.844,71.039,71.192,71.314,..
Vanuatu,VUT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.091,27.765,27.486,27.236,26.993,26.741,26.469,26.173,25.855,..
Vanuatu,VUT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,12.02
Vanuatu,VUT,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,41,38,37,37,39,40,40,41,41,..
Vanuatu,VUT,Income share held by highest 10%,SI.DST.10TH.10,..,..,29.4,..,..,..,..,..,..,..
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.152,70.442,70.721,70.988,71.241,71.481,71.709,71.925,72.133,..
"Venezuela, RB",VEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.348,21.066,20.783,20.495,20.205,19.913,19.62,19.325,19.03,..
